Date;Open;High;Low;Close;Adj Close;Volume
10.08.2005;2178070068;2185909912;2152820068;2157810059;2157810059;1817680000
11.08.2005;2158300049;2174550049;2156969971;2174550049;2174550049;1582090000
12.08.2005;2158939941;2161070068;2144600098;2156899902;2156899902;1551410000
15.08.2005;2153709961;2173659912;2147850098;2167040039;2167040039;1380460000
16.08.2005;2160969971;2161459961;2136489990;2137060059;2137060059;1540320000
17.08.2005;2139360107;2153040039;2137179932;2145149902;2145149902;1518010000
18.08.2005;2139399902;2146489990;2133080078;2136080078;2136080078;1391780000
19.08.2005;2138739990;2143919922;2134989990;2135560059;2135560059;1205270000
22.08.2005;2140949951;2151840088;2129459961;2141409912;2141409912;1351650000
23.08.2005;2142290039;2145709961;2131020020;2137250000;2137250000;1341270000
24.08.2005;2133169922;2156129883;2127300049;2128909912;2128909912;1718580000
25.08.2005;2131300049;2138459961;2129459961;2134370117;2134370117;1307580000
26.08.2005;2132969971;2133169922;2118040039;2120770020;2120770020;1261130000
29.08.2005;2112439941;2139399902;2112250000;2137649902;2137649902;1268560000
30.08.2005;2130879883;2132209961;2118270020;2129760010;2129760010;1436400000
31.08.2005;2130810059;2152090088;2124080078;2152090088;2152090088;1631780000
1.09.2005;2150030029;2157320068;2142320068;2147899902;2147899902;1623320000
2.09.2005;2150520020;2152219971;2139280029;2141070068;2141070068;1130450000
6.09.2005;2147310059;2167100098;2147310059;2166860107;2166860107;1403190000
7.09.2005;2164139893;2172389893;2158610107;2172030029;2172030029;1480820000
8.09.2005;2165719971;2173850098;2161290039;2166030029;2166030029;1578070000
9.09.2005;2168899902;2177229980;2164409912;2175510010;2175510010;1617540000
12.09.2005;2176469971;2186830078;2175229980;2182830078;2182830078;1723540000
13.09.2005;2177949951;2185889893;2167830078;2171750000;2171750000;1724570000
14.09.2005;2173620117;2174010010;2149189941;2149330078;2149330078;1698250000
15.09.2005;2153750000;2155750000;2142729980;2146149902;2146149902;1744660000
16.09.2005;2153750000;2160830078;2146790039;2160350098;2160350098;2269030000
19.09.2005;2157370117;2159489990;2139889893;2145260010;2145260010;1604140000
20.09.2005;2149439941;2162139893;2127479980;2131330078;2131330078;1845670000
21.09.2005;2129649902;2129959961;2106639893;2106639893;2106639893;1772370000
22.09.2005;2104389893;2114590088;2093060059;2110780029;2110780029;1692930000
23.09.2005;2105370117;2121050049;2099949951;2116840088;2116840088;1604120000
26.09.2005;2127899902;2132600098;2112270020;2121459961;2121459961;1502410000
27.09.2005;2123649902;2125899902;2109050049;2116419922;2116419922;1658660000
28.09.2005;2122189941;2127489990;2109750000;2115399902;2115399902;1703850000
29.09.2005;2114969971;2141429932;2107699951;2141219971;2141219971;1801520000
30.09.2005;2140169922;2151689941;2138229980;2151689941;2151689941;1610970000
3.10.2005;2152699951;2162790039;2152590088;2155429932;2155429932;1794420000
4.10.2005;2156260010;2167000000;2139000000;2139360107;2139360107;2005300000
5.10.2005;2139159912;2139600098;2103020020;2103020020;2103020020;1923900000
6.10.2005;2104919922;2110830078;2069040039;2084080078;2084080078;2107360000
7.10.2005;2091120117;2097419922;2082439941;2090350098;2090350098;1444780000
10.10.2005;2091679932;2093229980;2078110107;2078919922;2078919922;1379210000
11.10.2005;2084379883;2085610107;2058189941;2061090088;2061090088;1851960000
12.10.2005;2055439941;2064659912;2032790039;2037469971;2037469971;2014750000
13.10.2005;2033859985;2051229980;2025579956;2047219971;2047219971;1777590000
14.10.2005;2054500000;2064949951;2042540039;2064830078;2064830078;1555430000
17.10.2005;2065540039;2071250000;2054189941;2070300049;2070300049;1266030000
18.10.2005;2069320068;2072500000;2055959961;2056000000;2056000000;1460730000
19.10.2005;2048659912;2091239990;2042030029;2091239990;2091239990;1893300000
20.10.2005;2088040039;2096429932;2058520020;2068110107;2068110107;1797930000
21.10.2005;2083840088;2091439941;2074199951;2082209961;2082209961;1770700000
24.10.2005;2089510010;2115879883;2083979980;2115830078;2115830078;1551470000
25.10.2005;2109550049;2116419922;2094790039;2109449951;2109449951;1599120000
26.10.2005;2104020020;2121360107;2098149902;2100050049;2100050049;1832000000
27.10.2005;2095850098;2098040039;2063810059;2063810059;2063810059;1718600000
28.10.2005;2073850098;2089879883;2064919922;2089879883;2089879883;1886560000
31.10.2005;2094370117;2125729980;2094370117;2120300049;2120300049;1869760000
1.11.2005;2109889893;2121250000;2108860107;2114050049;2114050049;1903230000
2.11.2005;2110949951;2144560059;2110870117;2144310059;2144310059;2173290000
3.11.2005;2157300049;2169979980;2153199951;2160219971;2160219971;2346250000
4.11.2005;2165100098;2172679932;2156600098;2169429932;2169429932;1699610000
7.11.2005;2174250000;2182090088;2165820068;2178239990;2178239990;1621120000
8.11.2005;2172370117;2180790039;2166250000;2172070068;2172070068;1599370000
9.11.2005;2171229980;2182899902;2166159912;2175810059;2175810059;1594180000
10.11.2005;2175020020;2196750000;2162649902;2196679932;2196679932;1938030000
11.11.2005;2198260010;2205360107;2198260010;2202469971;2202469971;1454900000
14.11.2005;2203790039;2206879883;2197120117;2200949951;2200949951;1385360000
15.11.2005;2199389893;2204689941;2181919922;2186739990;2186739990;1684810000
16.11.2005;2189459961;2191189941;2176540039;2187929932;2187929932;1721760000
17.11.2005;2195479980;2220459961;2194659912;2220459961;2220459961;1809860000
18.11.2005;2232360107;2234300049;2218810059;2227070068;2227070068;1993850000
21.11.2005;2226620117;2242300049;2219250000;2241669922;2241669922;1661890000
22.11.2005;2235300049;2257770020;2232739990;2253560059;2253560059;1856560000
23.11.2005;2251370117;2269300049;2250399902;2259979980;2259979980;1585710000
25.11.2005;2262429932;2264129883;2256449951;2263010010;2263010010;635420000
28.11.2005;2263550049;2264060059;2239340088;2239370117;2239370117;1559380000
29.11.2005;2247699951;2253250000;2232540039;2232709961;2232709961;1753540000
30.11.2005;2232500000;2243409912;2230189941;2232820068;2232820068;1876080000
1.12.2005;2244850098;2269389893;2244709961;2267169922;2267169922;2010420000
2.12.2005;2266169922;2273610107;2261129883;2273370117;2273370117;1758510000
5.12.2005;2269070068;2269479980;2250840088;2257639893;2257639893;1659920000
6.12.2005;2267760010;2278159912;2259370117;2260760010;2260760010;1788200000
7.12.2005;2263290039;2264909912;2244620117;2252010010;2252010010;1733530000
8.12.2005;2254800049;2261610107;2233739990;2246459961;2246459961;1908360000
9.12.2005;2247280029;2258669922;2241030029;2256729980;2256729980;1658570000
12.12.2005;2263969971;2266139893;2253439941;2260949951;2260949951;1679280000
13.12.2005;2256600098;2271850098;2254919922;2265000000;2265000000;1873980000
14.12.2005;2261939941;2270439941;2254439941;2262590088;2262590088;1676210000
15.12.2005;2266050049;2267550049;2247320068;2260629883;2260629883;1804630000
16.12.2005;2262080078;2263889893;2251669922;2252479980;2252479980;2294480000
19.12.2005;2254639893;2256030029;2221790039;2222739990;2222739990;1745530000
20.12.2005;2223560059;2231020020;2213520020;2222419922;2222419922;1702920000
21.12.2005;2227530029;2241939941;2225189941;2231659912;2231659912;1630030000
22.12.2005;2233790039;2247090088;2232570068;2246489990;2246489990;1498880000
23.12.2005;2249409912;2254709961;2245580078;2249419922;2249419922;978370000
27.12.2005;2253050049;2259679932;2226620117;2226889893;2226889893;1250500000
28.12.2005;2230360107;2233540039;2221409912;2228939941;2228939941;1221540000
29.12.2005;2229600098;2232889893;2216979980;2218159912;2218159912;1185350000
30.12.2005;2209030029;2209969971;2200510010;2205320068;2205320068;1284050000
3.01.2006;2216530029;2249679932;2189909912;2243739990;2243739990;1998300000
4.01.2006;2246959961;2265280029;2246070068;2263459961;2263459961;1887560000
5.01.2006;2264929932;2277560059;2264500000;2276870117;2276870117;1891750000
6.01.2006;2289209961;2306719971;2281010010;2305620117;2305620117;2233640000
9.01.2006;2306179932;2322629883;2303129883;2318689941;2318689941;1949140000
10.01.2006;2306219971;2320320068;2303929932;2320320068;2320320068;1978160000
11.01.2006;2321409912;2332919922;2316489990;2331360107;2331360107;2380600000
12.01.2006;2327169922;2330310059;2313219971;2316689941;2316689941;2011460000
13.01.2006;2317739990;2321699951;2308159912;2317040039;2317040039;1784410000
17.01.2006;2302560059;2305870117;2294050049;2302689941;2302689941;1702260000
18.01.2006;2265500000;2285939941;2264080078;2279639893;2279639893;2276900000
19.01.2006;2291689941;2311709961;2289820068;2301810059;2301810059;2308150000
20.01.2006;2300360107;2300729980;2245199951;2247699951;2247699951;2348140000
23.01.2006;2255310059;2256239990;2241020020;2248469971;2248469971;1902480000
24.01.2006;2256129883;2269439941;2256030029;2265250000;2265250000;2067470000
25.01.2006;2275300049;2275300049;2253060059;2260649902;2260649902;2188120000
26.01.2006;2274850098;2284070068;2264850098;2283000000;2283000000;2404920000
27.01.2006;2293370117;2314360107;2289469971;2304229980;2304229980;2331690000
30.01.2006;2306239990;2313979980;2304750000;2306780029;2306780029;1900730000
31.01.2006;2305820068;2311830078;2292949951;2305820068;2305820068;2235900000
1.02.2006;2294110107;2311570068;2292229980;2310560059;2310560059;2274610000
2.02.2006;2306570068;2308050049;2277300049;2281570068;2281570068;2307830000
3.02.2006;2268429932;2274620117;2255989990;2262580078;2262580078;2230020000
6.02.2006;2263120117;2265810059;2249750000;2258800049;2258800049;1769530000
7.02.2006;2255939941;2265540039;2239510010;2244959961;2244959961;2117180000
8.02.2006;2260219971;2268719971;2246979980;2266979980;2266979980;2181770000
9.02.2006;2273770020;2284520020;2254260010;2255870117;2255870117;2321310000
10.02.2006;2255770020;2266439941;2235409912;2261879883;2261879883;2017730000
13.02.2006;2252040039;2254310059;2232679932;2239810059;2239810059;1662000000
14.02.2006;2243540039;2266820068;2237469971;2262169922;2262169922;1805300000
15.02.2006;2259040039;2277129883;2255100098;2276429932;2276429932;1783050000
16.02.2006;2281879883;2294629883;2278060059;2294629883;2294629883;1940470000
17.02.2006;2291729980;2291760010;2279629883;2282360107;2282360107;1948640000
21.02.2006;2283520020;2284820068;2256750000;2262959961;2262959961;1747180000
22.02.2006;2264689941;2287989990;2259169922;2283169922;2283169922;1824110000
23.02.2006;2279590088;2293739990;2271820068;2279320068;2279320068;1754200000
24.02.2006;2278270020;2287860107;2272780029;2287040039;2287040039;1583980000
27.02.2006;2291479980;2313530029;2291239990;2307179932;2307179932;1714420000
28.02.2006;2300959961;2305620117;2276739990;2281389893;2281389893;2120560000
1.03.2006;2288149902;2315949951;2285639893;2314639893;2314639893;2190420000
2.03.2006;2305530029;2316929932;2299760010;2311110107;2311110107;2089100000
3.03.2006;2299100098;2324919922;2297090088;2302600098;2302600098;2389040000
6.03.2006;2306659912;2309510010;2281370117;2286030029;2286030029;2112280000
7.03.2006;2280080078;2280080078;2259639893;2268379883;2268379883;1908310000
8.03.2006;2260870117;2275129883;2248649902;2267459961;2267459961;2084040000
9.03.2006;2272260010;2279280029;2249560059;2249719971;2249719971;1957560000
10.03.2006;2251810059;2266989990;2239540039;2262040039;2262040039;1752700000
13.03.2006;2269439941;2280199951;2263679932;2267030029;2267030029;1649550000
14.03.2006;2264250000;2296919922;2264239990;2295899902;2295899902;1911750000
15.03.2006;2301169922;2312489990;2293060059;2311840088;2311840088;2090520000
16.03.2006;2319110107;2323790039;2299550049;2299560059;2299560059;2344240000
17.03.2006;2306169922;2310840088;2294500000;2306479980;2306479980;2540120000
20.03.2006;2311929932;2317129883;2305590088;2314110107;2314110107;1943820000
21.03.2006;2312899902;2332949951;2292550049;2294229980;2294229980;2360430000
22.03.2006;2283389893;2305439941;2282379883;2303350098;2303350098;2116220000
23.03.2006;2300169922;2305169922;2287899902;2300149902;2300149902;1963750000
24.03.2006;2304739990;2316149902;2300370117;2312820068;2312820068;1928040000
27.03.2006;2312469971;2319929932;2310020020;2315580078;2315580078;1850220000
28.03.2006;2315610107;2327830078;2299560059;2304459961;2304459961;1997510000
29.03.2006;2309939941;2344669922;2308409912;2337780029;2337780029;2375300000
30.03.2006;2340229980;2353139893;2330840088;2340820068;2340820068;2160810000
31.03.2006;2345530029;2348889893;2334540039;2339790039;2339790039;1851620000
3.04.2006;2352239990;2357530029;2334600098;2336739990;2336739990;1952960000
4.04.2006;2337949951;2350699951;2332669922;2345360107;2345360107;2082320000
5.04.2006;2349820068;2361909912;2341659912;2359750000;2359750000;2027440000
6.04.2006;2358919922;2366560059;2347639893;2361169922;2361169922;2141860000
7.04.2006;2367320068;2375449951;2336709961;2339020020;2339020020;2002360000
10.04.2006;2340389893;2343590088;2326469971;2333270020;2333270020;1840950000
11.04.2006;2337879883;2339790039;2302189941;2310350098;2310350098;2098780000
12.04.2006;2309389893;2318050049;2308330078;2314679932;2314679932;1536510000
13.04.2006;2314320068;2333030029;2310120117;2326110107;2326110107;1516980000
17.04.2006;2325560059;2332669922;2299419922;2311159912;2311159912;1776170000
18.04.2006;2318270020;2357459961;2318270020;2356139893;2356139893;2252800000
19.04.2006;2358870117;2370929932;2350040039;2370879883;2370879883;2077690000
20.04.2006;2368739990;2375540039;2354070068;2362550049;2362550049;2125120000
21.04.2006;2371649902;2371649902;2333500000;2342860107;2342860107;2326080000
24.04.2006;2338780029;2338780029;2324280029;2333379883;2333379883;2008130000
25.04.2006;2338540039;2338540039;2321639893;2330300049;2330300049;2301780000
26.04.2006;2333570068;2342879883;2327729980;2333629883;2333629883;2084230000
27.04.2006;2324629883;2361889893;2315120117;2344949951;2344949951;2573560000
28.04.2006;2321610107;2337280029;2317469971;2322570068;2322570068;2501760000
1.05.2006;2329790039;2334689941;2300250000;2304790039;2304790039;2076120000
2.05.2006;2311729980;2313929932;2302800049;2309840088;2309840088;2070740000
3.05.2006;2311199951;2312600098;2295030029;2303969971;2303969971;2127260000
4.05.2006;2307379883;2326820068;2307379883;2323899902;2323899902;2054110000
5.05.2006;2335959961;2344370117;2332679932;2342570068;2342570068;1989260000
8.05.2006;2342409912;2352560059;2339459961;2344989990;2344989990;1726260000
9.05.2006;2339709961;2343620117;2334169922;2338250000;2338250000;1845230000
10.05.2006;2332820068;2338250000;2314449951;2320739990;2320739990;2014270000
11.05.2006;2319080078;2319600098;2270510010;2272699951;2272699951;2446770000
12.05.2006;2263969971;2264189941;2243320068;2243780029;2243780029;2289510000
15.05.2006;2234010010;2245179932;2220500000;2238520020;2238520020;2006700000
16.05.2006;2239000000;2243739990;2222800049;2229129883;2229129883;1996620000
17.05.2006;2214899902;2222379883;2193870117;2195800049;2195800049;2337800000
18.05.2006;2205370117;2212949951;2180280029;2180320068;2180320068;2022640000
19.05.2006;2183340088;2198659912;2164540039;2193879883;2193879883;2514380000
22.05.2006;2178149902;2184570068;2156669922;2172860107;2172860107;2269960000
23.05.2006;2188379883;2199560059;2158760010;2158760010;2158760010;2131750000
24.05.2006;2159830078;2179840088;2135810059;2169169922;2169169922;2597020000
25.05.2006;2182429932;2198580078;2174239990;2198239990;2198239990;2028960000
26.05.2006;2205899902;2210489990;2196699951;2210370117;2210370117;1540700000
30.05.2006;2202570068;2202570068;2164739990;2164739990;2164739990;1718660000
31.05.2006;2171459961;2185330078;2165790039;2178879883;2178879883;2119060000
1.06.2006;2179820068;2219860107;2177800049;2219860107;2219860107;2078740000
2.06.2006;2229840088;2233879883;2203729980;2219409912;2219409912;1933380000
5.06.2006;2212350098;2219409912;2169399902;2169620117;2169620117;1733250000
6.06.2006;2174280029;2176469971;2144199951;2162780029;2162780029;2089540000
7.06.2006;2166580078;2184439941;2150689941;2151800049;2151800049;1913870000
8.06.2006;2141590088;2151800049;2100429932;2145320068;2145320068;2948100000
9.06.2006;2151919922;2163209961;2133469971;2135060059;2135060059;1754740000
12.06.2006;2137469971;2138679932;2091320068;2091320068;2091320068;1887720000
13.06.2006;2089879883;2108360107;2067739990;2072469971;2072469971;2594500000
14.06.2006;2075550049;2091939941;2065110107;2086000000;2086000000;2090140000
15.06.2006;2098370117;2147909912;2086000000;2144149902;2144149902;2201490000
16.06.2006;2140510010;2144149902;2122780029;2129949951;2129949951;2428150000
19.06.2006;2136600098;2138770020;2104379883;2110419922;2110419922;1681580000
20.06.2006;2110919922;2126719971;2103770020;2107060059;2107060059;1572100000
21.06.2006;2109219971;2152560059;2107060059;2141199951;2141199951;1854850000
22.06.2006;2138969971;2141199951;2113590088;2122979980;2122979980;1644700000
23.06.2006;2120300049;2137429932;2110810059;2121469971;2121469971;1614510000
26.06.2006;2126459961;2135709961;2121469971;2133669922;2133669922;1392940000
27.06.2006;2134580078;2139429932;2098760010;2100250000;2100250000;1788170000
28.06.2006;2105939941;2112620117;2090780029;2111840088;2111840088;1591310000
29.06.2006;2121500000;2174379883;2111840088;2174379883;2174379883;2165390000
30.06.2006;2181469971;2183479980;2164669922;2172090088;2172090088;2458840000
3.07.2006;2177909912;2190439941;2172090088;2190429932;2190429932;788200000
5.07.2006;2174689941;2190429932;2147120117;2153340088;2153340088;1586970000
6.07.2006;2156300049;2168540039;2148209961;2155090088;2155090088;1585090000
7.07.2006;2146889893;2155090088;2126639893;2130060059;2130060059;1759870000
10.07.2006;2135959961;2142360107;2109179932;2116929932;2116929932;1561790000
11.07.2006;2110419922;2129469971;2095689941;2128860107;2128860107;1971500000
12.07.2006;2121709961;2128860107;2090229980;2090239990;2090239990;1776520000
13.07.2006;2076389893;2090239990;2054100098;2054110107;2054110107;2022040000
14.07.2006;2053879883;2056530029;2027109985;2037349976;2037349976;1779960000
17.07.2006;2034760010;2050649902;2028300049;2037719971;2037719971;1504880000
18.07.2006;2043180054;2052530029;2012780029;2043219971;2043219971;1996880000
19.07.2006;2037680054;2086070068;2037099976;2080709961;2080709961;2304740000
20.07.2006;2083830078;2084239990;2038709961;2039420044;2039420044;1951450000
21.07.2006;2035260010;2035780029;2014069946;2020390015;2020390015;2346890000
24.07.2006;2030489990;2061840088;2030489990;2061840088;2061840088;1975870000
25.07.2006;2060379883;2080110107;2055340088;2073899902;2073899902;1913710000
26.07.2006;2066459961;2083959961;2053639893;2070459961;2070459961;2073310000
27.07.2006;2082570068;2093139893;2052020020;2054469971;2054469971;2120100000
28.07.2006;2065280029;2094949951;2065060059;2094139893;2094139893;1803290000
31.07.2006;2087860107;2098239990;2082620117;2091469971;2091469971;1582270000
1.08.2006;2080340088;2080340088;2052750000;2061989990;2061989990;1663070000
2.08.2006;2069909912;2089000000;2069580078;2078810059;2078810059;1755730000
3.08.2006;2064560059;2099810059;2060909912;2092340088;2092340088;1818790000
4.08.2006;2107830078;2119010010;2068800049;2085050049;2085050049;1832040000
7.08.2006;2079449951;2079449951;2064939941;2072500000;2072500000;1428170000
8.08.2006;2079520020;2083899902;2054129883;2060850098;2060850098;1889440000
9.08.2006;2085560059;2097760010;2056770020;2060280029;2060280029;2074060000
10.08.2006;2052979980;2076350098;2048219971;2071739990;2071739990;1730320000
11.08.2006;2066229980;2066229980;2049840088;2057709961;2057709961;1423530000
14.08.2006;2073010010;2092659912;2067689941;2069040039;2069040039;1480120000
15.08.2006;2092489990;2115010010;2089600098;2115010010;2115010010;1755660000
16.08.2006;2127060059;2149540039;2120110107;2149540039;2149540039;2474760000
17.08.2006;2144300049;2168110107;2141560059;2157610107;2157610107;1919020000
18.08.2006;2157139893;2165469971;2138449951;2163949951;2163949951;1683790000
21.08.2006;2151909912;2153530029;2140810059;2147750000;2147750000;1314000000
22.08.2006;2145310059;2162679932;2140629883;2150020020;2150020020;1555940000
23.08.2006;2152909912;2160110107;2126750000;2134659912;2134659912;1457180000
24.08.2006;2142340088;2144330078;2122649902;2137110107;2137110107;1404360000
25.08.2006;2132169922;2152919922;2129250000;2140290039;2140290039;1282510000
28.08.2006;2140520020;2164219971;2139570068;2160699951;2160699951;1333860000
29.08.2006;2161959961;2173879883;2145219971;2172300049;2172300049;1580990000
30.08.2006;2175070068;2188550049;2167479980;2185729980;2185729980;1620030000
31.08.2006;2189169922;2193340088;2181770020;2183750000;2183750000;1700210000
1.09.2006;2194560059;2198580078;2182929932;2193159912;2193159912;1325540000
5.09.2006;2192939941;2207550049;2184419922;2205699951;2205699951;1732460000
6.09.2006;2189699951;2190260010;2167629883;2167840088;2167840088;1797080000
7.09.2006;2160050049;2174800049;2149360107;2155290039;2155290039;1847190000
8.09.2006;2160020020;2168439941;2154550049;2165790039;2165790039;1457220000
11.09.2006;2152120117;2180389893;2147439941;2173250000;2173250000;1694280000
12.09.2006;2174610107;2217280029;2174610107;2215820068;2215820068;2007990000
13.09.2006;2214800049;2229179932;2211139893;2227669922;2227669922;1860530000
14.09.2006;2221729980;2230969971;2218860107;2228729980;2228729980;1826600000
15.09.2006;2243280029;2247159912;2227719971;2235590088;2235590088;2455870000
18.09.2006;2232989990;2247469971;2228520020;2235750000;2235750000;1914200000
19.09.2006;2239860107;2239860107;2202929932;2222370117;2222370117;2079920000
20.09.2006;2242110107;2257280029;2242110107;2252889893;2252889893;2164940000
21.09.2006;2257540039;2261469971;2232889893;2237750000;2237750000;1993110000
22.09.2006;2233550049;2233550049;2210129883;2218929932;2218929932;1646540000
25.09.2006;2227370117;2253449951;2212020020;2249070068;2249070068;1833860000
26.09.2006;2247719971;2261780029;2243669922;2261340088;2261340088;2011140000
27.09.2006;2256169922;2271000000;2254370117;2263389893;2263389893;2039100000
28.09.2006;2266929932;2273120117;2252909912;2270020020;2270020020;1805260000
29.09.2006;2273300049;2273300049;2257979980;2258429932;2258429932;1812120000
2.10.2006;2257000000;2262669922;2235679932;2237600098;2237600098;1769170000
3.10.2006;2233010010;2251860107;2224209961;2243649902;2243649902;1946800000
4.10.2006;2239879883;2290979980;2239260010;2290949951;2290949951;2190280000
5.10.2006;2289530029;2306350098;2287610107;2306340088;2306340088;1911090000
6.10.2006;2296149902;2306280029;2289989990;2299989990;2299989990;1672470000
9.10.2006;2297820068;2317419922;2295250000;2311770020;2311770020;1485280000
10.10.2006;2314120117;2319060059;2302239990;2315429932;2315429932;1760360000
11.10.2006;2304669922;2322070068;2292290039;2308270020;2308270020;1995600000
12.10.2006;2318280029;2346290039;2318280029;2346179932;2346179932;2003960000
13.10.2006;2344699951;2360229980;2341399902;2357290039;2357290039;1940530000
16.10.2006;2359189941;2368110107;2358010010;2363840088;2363840088;1823620000
17.10.2006;2354070068;2354070068;2329800049;2344949951;2344949951;2125950000
18.10.2006;2355419922;2362090088;2330489990;2337149902;2337149902;2130750000
19.10.2006;2332540039;2345239990;2324429932;2340939941;2340939941;2000690000
20.10.2006;2340939941;2349360107;2329129883;2342300049;2342300049;1922070000
23.10.2006;2338149902;2364199951;2330610107;2355560059;2355560059;1823480000
24.10.2006;2352489990;2356030029;2335909912;2344840088;2344840088;1856880000
25.10.2006;2346770020;2359760010;2338649902;2356590088;2356590088;2100780000
26.10.2006;2361090088;2379290039;2347879883;2379100098;2379100098;2339540000
27.10.2006;2375169922;2377340088;2347070068;2350620117;2350620117;2268950000
30.10.2006;2347209961;2371060059;2341030029;2363770020;2363770020;1724180000
31.10.2006;2368750000;2374639893;2355949951;2366709961;2366709961;1922150000
1.11.2006;2373489990;2375530029;2330570068;2334350098;2334350098;2027020000
2.11.2006;2324479980;2339129883;2320840088;2334020020;2334020020;1887310000
3.11.2006;2339040039;2343979980;2316820068;2330790039;2330790039;1830050000
6.11.2006;2341659912;2371810059;2341659912;2365949951;2365949951;1892250000
7.11.2006;2366010010;2391340088;2363639893;2375879883;2375879883;2088770000
8.11.2006;2363919922;2393469971;2358439941;2384939941;2384939941;2076020000
9.11.2006;2399280029;2401330078;2370600098;2376010010;2376010010;2380240000
10.11.2006;2378260010;2389719971;2373620117;2389719971;2389719971;1680460000
13.11.2006;2389520020;2408909912;2387879883;2406379883;2406379883;1720810000
14.11.2006;2408050049;2430830078;2394620117;2430659912;2430659912;1926370000
15.11.2006;2430139893;2452560059;2429679932;2442750000;2442750000;2103870000
16.11.2006;2447090088;2453350098;2438040039;2449060059;2449060059;2038830000
17.11.2006;2439629883;2445860107;2431790039;2445860107;2445860107;1732400000
20.11.2006;2441159912;2457139893;2437840088;2452719971;2452719971;1697480000
21.11.2006;2454649902;2456600098;2445040039;2454840088;2454840088;1660270000
22.11.2006;2463209961;2467199951;2450639893;2465979980;2465979980;1573120000
24.11.2006;2449729980;2468419922;2449320068;2460260010;2460260010;681510000
27.11.2006;2454169922;2454639893;2405889893;2405919922;2405919922;1950300000
28.11.2006;2397320068;2414080078;2390100098;2412610107;2412610107;1958630000
29.11.2006;2422909912;2436610107;2414800049;2432229980;2432229980;1903430000
30.11.2006;2430750000;2441350098;2419229980;2431770020;2431770020;2134200000
1.12.2006;2430750000;2434389893;2392949951;2413209961;2413209961;2040520000
4.12.2006;2420919922;2455669922;2420600098;2448389893;2448389893;1954530000
5.12.2006;2455699951;2459510010;2445139893;2452379883;2452379883;1990600000
6.12.2006;2447540039;2451860107;2436469971;2445860107;2445860107;1889000000
7.12.2006;2449639893;2454909912;2427689941;2427689941;2427689941;2051030000
8.12.2006;2423669922;2447030029;2416770020;2437360107;2437360107;1840600000
11.12.2006;2437360107;2453219971;2429969971;2442860107;2442860107;1813340000
12.12.2006;2443030029;2444719971;2419320068;2431600098;2431600098;1927540000
13.12.2006;2444120117;2444120117;2423870117;2432409912;2432409912;1782430000
14.12.2006;2435750000;2461310059;2435750000;2453850098;2453850098;1889510000
15.12.2006;2467360107;2470020020;2455239990;2457199951;2457199951;2324650000
18.12.2006;2462429932;2470949951;2428659912;2435570068;2435570068;1936350000
19.12.2006;2420080078;2437330078;2408850098;2429550049;2429550049;1960720000
20.12.2006;2432000000;2443340088;2426409912;2427610107;2427610107;1749530000
21.12.2006;2430139893;2433129883;2408989990;2415850098;2415850098;1732880000
22.12.2006;2415979980;2416489990;2400719971;2401179932;2401179932;1306530000
26.12.2006;2398219971;2414209961;2397679932;2413510010;2413510010;1016200000
27.12.2006;2418780029;2432729980;2418780029;2431219971;2431219971;1216260000
28.12.2006;2425320068;2432479980;2420909912;2425570068;2425570068;1237530000
29.12.2006;2423030029;2437379883;2413429932;2415290039;2415290039;1413920000
3.01.2007;2429719971;2454620117;2394659912;2423159912;2423159912;2435280000
4.01.2007;2423820068;2460510010;2413750000;2453429932;2453429932;2104210000
5.01.2007;2445070068;2445070068;2420590088;2434250000;2434250000;2060360000
8.01.2007;2435250000;2445629883;2421129883;2438199951;2438199951;1905620000
9.01.2007;2443260010;2449870117;2423560059;2443830078;2443830078;2144160000
10.01.2007;2434040039;2461340088;2427899902;2459330078;2459330078;2274210000
11.01.2007;2464889893;2489459961;2463389893;2484850098;2484850098;2436270000
12.01.2007;2481719971;2502820068;2481540039;2502820068;2502820068;2175810000
16.01.2007;2504560059;2508929932;2493919922;2497780029;2497780029;2139550000
17.01.2007;2487889893;2496929932;2475830078;2479419922;2479419922;2273880000
18.01.2007;2475330078;2475800049;2438110107;2443209961;2443209961;2456180000
19.01.2007;2437629883;2453790039;2435679932;2451310059;2451310059;2037890000
22.01.2007;2454500000;2454659912;2422919922;2431070068;2431070068;1900860000
23.01.2007;2428260010;2447030029;2425979980;2431409912;2431409912;2001100000
24.01.2007;2443010010;2466280029;2440820068;2466280029;2466280029;2202040000
25.01.2007;2469270020;2470510010;2430560059;2434239990;2434239990;2202280000
26.01.2007;2441100098;2443439941;2418610107;2435489990;2435489990;2067080000
29.01.2007;2434639893;2451830078;2431310059;2441090088;2441090088;1915400000
30.01.2007;2446659912;2451000000;2437419922;2448639893;2448639893;1769600000
31.01.2007;2443330078;2471199951;2433760010;2463929932;2463929932;2186710000
1.02.2007;2474080078;2481379883;2458709961;2468379883;2468379883;2170040000
2.02.2007;2474189941;2478409912;2466560059;2475879883;2475879883;1876770000
5.02.2007;2475030029;2481570068;2466179932;2470600098;2470600098;1875310000
6.02.2007;2475780029;2478239990;2454600098;2471489990;2471489990;2113710000
7.02.2007;2483729980;2495270020;2475570068;2490500000;2490500000;2198410000
8.02.2007;2484500000;2492409912;2477709961;2488669922;2488669922;1995880000
